日期,工作名稱,公司名稱,公司地址,薪資,工作內容,地區,經歷,學歷,工作網址
2020-06-05,理財顧問(中壢),日盛金融控股股份有限公司,日盛金控,"30,000","1. 開發及維繫客戶2. 協助客戶進行財務規劃3. 金融理財業務推廣要求條件 ● 人身保險業務員,信託業業務人員信託業務專業測驗 專業憑證 ● 擁有 輕型機車 駕照",桃園市中壢區,1年工作經驗以上,"專科,大學,碩士,博士",https://www.1111.com.tw/job/71597467/
2020-06-05,理財顧問(三重),日盛金融控股股份有限公司,日盛金控,"25,000","1. 開發客戶。 2. 維護客戶關係。 3. 執行客戶指定之交易事項。 4. 執行公司訂定之目標。要求條件 ● 人身保險業務員,投資型保險商品業務員,外幣收付之非投資型人身保險資格證照,信託業業務人員信託業務專業測驗,結構型商品銷售人員 專業憑證 ● 擁有 輕型機車 駕照",新北市三重區,2年工作經驗以上,"專科,大學,碩士,博士",https://www.1111.com.tw/job/76536002/
2020-06-05,理財顧問(員林),日盛金融控股股份有限公司,日盛金控,"30,000","金融理財專員要求條件 ● 人身保險業務員,信託業業務人員信託業務專業測驗 專業憑證 ● 擁有 普通小型車 駕照",彰化縣員林市,經驗不拘,"專科,大學,碩士,博士",https://www.1111.com.tw/job/71597242/
2020-06-01,理財專員,聯邦商業銀行股份有限公司仁愛分公司,台北市大安區正聲里延吉街,"30,000","1.客戶之開發招攬，以及舊客戶之關係維護聯繫；2.提供客戶諮詢，協助客戶理財規劃服務；3.金融商品推廣，各項業績目標之達成。協助推廣各項金融商品、維繫客戶關係及提供理財規劃服務等要求條件 ● 衍生性金融商品銷售人員,人身保險業務員,投資型保險商品業務員,外幣收付之非投資型人身保險資格證照,投信投顧業務員,結構型商品銷售人員,金融市場常識與職業道德,投信投顧相關法規（含自律規範） 專業憑證",台北市大安區,1年工作經驗以上,"專科,大學,碩士,博士",https://www.1111.com.tw/job/78523322/
2020-06-04,BR-理財專員(中區),安泰商業銀行股份有限公司(總公司) （安泰銀行）,台北市信義區信義路,"30,000",1.VIP客戶開發與維護。2.透過個人理財諮詢與金融商品行銷服務為客戶創造最大價值。3.具銀行財富管理相關業務2年(含)以上推廣經驗。,台中市中區,2年工作經驗以上,"大學,碩士,博士",https://www.1111.com.tw/job/79653113/
2020-05-07,數位金融_數位銀行產品主管,遠東國際商業銀行,台北市大安區敦化南路,面議（經常性薪資4萬/月含以上）,金融科技不僅是趨勢更是現在進行式！如果你自認你是銀行人且擁有數位腦，有創新想法、又能落實執行，歡迎成為我們的夥伴！具銀行卡、貸、存、理財產品(至少2項)規劃經驗10年以上，有帶領團隊經驗，負責「Bankee社群銀行」數位產品策略規劃及業務拓展，具目標導向，能達成公司設定之KPI。 以達成年度目標。,台北市信義區,10年工作經驗以上,"大學,碩士,博士",https://www.1111.com.tw/job/91283808/
2020-06-02,板信商業銀行-數位金融部( 經辦 ),板信商業銀行股份有限公司,新北市板橋區縣民大道二段68號28樓,"32,800","1.自動化服務區設備維運與管理。2.分行開戶套表系統管理與維運。3.多元化數位支付閘道(Payment Gateway)規劃。4.規劃數位金融創新應用與服務。5.委外廠商系統開發專案管理。6.商業應用(系統)服務之作業管理規範或辦法擬定。7.主管交辦事項。要求條件 ● 人身保險業務員,產物保險業務員,信託業業務人員信託業務專業測驗,銀行內部控制人員 專業憑證",新北市板橋區,3年工作經驗以上,"專科,大學,碩士,博士",https://www.1111.com.tw/job/91191157/
2020-06-05,理財顧問(雙和),日盛金融控股股份有限公司,日盛金控,"30,000","理財顧問(雙和)要求條件 ● 一般商業學類,財務金融學類,風險管理學類 相關科系 ● 人身保險業務員,投資型保險商品業務員,信託業業務人員信託業務專業測驗 專業憑證 ● 擁有 輕型機車 駕照",新北市中和區,1年工作經驗以上,"專科,大學,碩士,博士",https://www.1111.com.tw/job/76428282/
2020-06-05,理財顧問(南門),日盛金融控股股份有限公司,日盛金控,"30,000","銀行財富管理業務推展要求條件 ● 人身保險業務員,投資型保險商品業務員,信託業業務人員信託業務專業測驗,結構型商品銷售人員 專業憑證",台北市中正區,經驗不拘,"專科,大學,碩士,博士",https://www.1111.com.tw/job/53836246/
2020-06-05,理財顧問(台南),日盛金融控股股份有限公司,日盛金控,"30,000","銀行貴賓客戶資產管理服務,金融商品行銷,基金投資組合規劃,保險需求管理,此為業績導向工作，需高度抗壓性。要求條件 ● 商業及管理學門 相關科系 ● 投資型保險商品業務員,人壽保險管理人員,信託業業務人員信託業務專業測驗,投信投顧營業員 專業憑證 ● 擁有 輕型機車 駕照",台南市東區,經驗不拘,"專科,大學,碩士,博士",https://www.1111.com.tw/job/76535983/
2020-06-04,科技金融_私人銀行系統分析師,中國信託金融控股股份有限公司(中國信託),台北市南港區經貿二路,面議（經常性薪資4萬/月含以上）,1. 需求分析、系統設計及系統文件撰寫。2. 新系統專案建置。3. 系統開發維運及問題排除。,台北市南港區,3年工作經驗以上,"大學,碩士,博士",https://www.1111.com.tw/job/91510390/
2020-06-03,B-分行-理財專員(花蓮),永豐金融控股股份有限公司(永豐銀行/永豐金證券/永豐金租賃),台北市中山區八德路,"36,000","1.開發暨維繫客戶關係2.推廣各項金融商品及特色分析3.提供客戶資產配置的建議、分析投資績效及報表要求條件 ● 人身保險業務員,產物保險業務員,投資型保險商品業務員,外幣收付之非投資型人身保險資格證照,投信投顧業務員,銀行內部控制人員,金融市場常識與職業道德,信託業業務人員信託業務專業測驗（信託法規乙科） 專業憑證 ● 擁有 輕型機車,普通重機車 駕照",花蓮縣花蓮市,1年工作經驗以上,"大學,碩士",https://www.1111.com.tw/job/79551979/
2020-06-05,理財顧問(大安),日盛金融控股股份有限公司,日盛金控,"30,000","協助客戶理財投資、資產配置要求條件 ● 財務金融學類 相關科系 ● 人身保險業務員,投資型保險商品業務員,信託業業務人員信託業務專業測驗 專業憑證 ● 擁有 輕型機車 駕照",台北市大安區,1年工作經驗以上,"專科,大學,碩士,博士",https://www.1111.com.tw/job/76535730/
2020-06-05,理財顧問(虎尾),日盛金融控股股份有限公司,日盛金控,"30,000","顧客資產管理規劃,投資理財,共同基金衍生性金融商品保險業務銷售要求條件 ● 人身保險業務員,產物保險業務員,證券商業務員,信託業業務人員信託業務專業測驗,結構型商品銷售人員,投信投顧營業員 專業憑證 ● 擁有 普通重機車 駕照",雲林縣虎尾鎮,1年工作經驗以上,"專科,大學,碩士,博士",https://www.1111.com.tw/job/71597408/
2020-06-05,理財顧問(新莊),日盛金融控股股份有限公司,日盛金控,"30,000","1. 提供有關債券、市場條件、投資前途及財務狀況等擬投資之資料。2. 分析債券、外匯及其他財務市場之趨勢。3. 開發客戶。4. 維護客戶關係。要求條件 ● 財務金融學類,經濟學類 相關科系 ● 人身保險業務員,投資型保險商品業務員,外幣收付之非投資型人身保險資格證照,結構型商品銷售人員,信託業業務人員信託業務專業測驗（信託法規乙科） 專業憑證 ● 擁有 輕型機車,普通重機車 駕照",新北市新莊區,1年工作經驗以上,"專科,大學,碩士,博士",https://www.1111.com.tw/job/71597499/
2020-06-05,理財顧問(大里).,日盛金融控股股份有限公司,日盛金控,"30,000","1. 提供有關證券、債券、市場條件、投資前途及財務狀況等擬投資之資料。2. 分析證券、債券、外匯及其他財務市場之趨勢。3. 提供契約條款、股票及債券貸款之諮詢及磋商，以便為客戶籌措資金。4. 記錄及傳送證券、股票、公債、外匯等買賣訂單。5. 開發客戶。6. 維護客戶關係。7. 執行客戶指定之交易事項。要求條件 ● 人身保險業務員,投資型保險商品業務員,信託業業務人員信託業務專業測驗（信託法規乙科） 專業憑證 ● 擁有 輕型機車,普通小型車 駕照",台中市大里區,1年工作經驗以上,"專科,大學,碩士,博士",https://www.1111.com.tw/job/85235777/
2020-06-05,理財顧問(南京),日盛金融控股股份有限公司,日盛金控,"30,000","1.客戶關係維護與理財諮詢。 2.各項金融商品業務之推廣及銷售 。要求條件 ● 人身保險業務員,投資型保險商品業務員,投信投顧業務員,信託業業務人員信託業務專業測驗 專業憑證",台北市中山區,經驗不拘,"專科,大學,碩士,博士",https://www.1111.com.tw/job/71597420/
2020-06-05,理財顧問(信義),日盛金融控股股份有限公司,日盛金控,"25,000","1. 客戶關係維護與投資理財諮詢2. 各項金融商品業務之推廣及銷售要求條件 ● 投資型保險商品業務員,產物保險理賠人員,人壽保險管理人員,信託業業務人員信託業務專業測驗,初階外匯人員,銀行內部控制人員 專業憑證",台北市信義區,1年工作經驗以上,"專科,大學,碩士,博士",https://www.1111.com.tw/job/71597450/
2020-06-05,理財顧問(苓雅),日盛金融控股股份有限公司,日盛金控,"30,000","1. 提供有關證券、債券、市場條件、投資前途及財務狀況等擬投資之資料。 2. 分析證券、債券、外匯及其他財務市場之趨勢。 3. 提供契約條款、股票及債券貸款之諮詢及磋商，以便為客戶籌措資金。 4. 記錄及傳送證券、股票、公債、外匯等買賣訂單。 5. 開發客戶。 6. 維護客戶關係。 7. 執行客戶指定之交易事項。要求條件 ● 人身保險業務員,投資型保險商品業務員,人壽保險管理人員,銀行內部控制人員,投信投顧營業員 專業憑證",高雄市苓雅區,經驗不拘,"大學,碩士,博士",https://www.1111.com.tw/job/76536036/
2020-06-05,理財顧問(光復),日盛金融控股股份有限公司,日盛金控,"30,000","1.客戶關係維護與理財諮詢。 2.各項金融商品業務之推廣及銷售 。要求條件 ● 人身保險業務員,投資型保險商品業務員,外幣收付之非投資型人身保險資格證照,投信投顧業務員,信託業業務人員信託業務專業測驗,結構型商品銷售人員 專業憑證 ● 擁有 輕型機車,普通小型車 駕照",新竹市東區,2年工作經驗以上,"專科,大學,碩士,博士",https://www.1111.com.tw/job/71597745/
