日期,工作名稱,公司名稱,公司地址,薪資,工作內容,地區,經歷,學歷,公司人數,文章編號,工作網址
7/06,金融市場處-固定收益交易員,永豐商業銀行股份有限公司,台北市中山區八德路二段306號,待遇面議,(一)	台幣公債撮合交易(二)	公債交易相關報表編製(三)	協助辦理部內例行性工作及交辦事務,台北市中山區,3年以上,大學,,6wo2h,www.104.com.tw/job/6wo2h?jobsource=2018indexpoc
7/07,金融理財專員(永康分公司),永豐金證券股份有限公司,台南市永康區中華路423號2樓(永豐金證券),"26,000","1.主動積極拓展客源,並學習金融專業知識2.熱心服務公司客戶,願意挑戰高薪,3.公司積極發展財富管理,歡迎相關同業轉換跑道(證券營業員;銀行理專;保險業務員,均可詳談了解公司福利與制度)(本薪26-35K,另依業績狀況核發業績獎金",台南市永康區,經歷不拘,高中,員工2100人,6wpoz,www.104.com.tw/job/6wpoz?jobsource=2018indexpoc
7/06,數位金融處-數位金融客群經營與行銷人員,永豐商業銀行股份有限公司,台北市中山區台北市中山區南京東路三段36號,"35,000",1. 數位金融客群經營、活動規劃及媒體行銷。2. 數位行銷專案及社群經營規劃及執行。3. 異業合作企劃與洽談。,台北市中山區,2年以上,大學,,6wms4,www.104.com.tw/job/6wms4?jobsource=2018indexpoc
6/18,"生活金融專業人員 - 數位平台產品管理 (數數發中心, DDT)",國泰金控_國泰金融控股股份有限公司,台北市信義區松仁路7號,"30,000",1. 負責生活金融相關的數位平台產品管理與規劃2. 與技術團隊透過敏捷開發(Scrum)交付產品與服務3. 與不同的產品團隊共同開發，例如API串接、系統整合4. 與外部合作夥伴進行系統串接. 與行銷、業務、財會、法務等...跨功能團隊,台北市信義區,3年以上,大學,上市上櫃,6wkcd,www.104.com.tw/job/6wkcd?jobsource=2018indexpoc
7/06,業務部-數位金融人員,台中商業銀行股份有限公司,台中市西區民權路87號,"32,000",1.大學以上畢業。2.具數位金融業務規劃與推廣經驗者佳。3.具數位金融平台創新與設計經驗者佳。4.數位銀行及新型支付相關產品評估、規劃、營運與行銷推廣。.因應開放銀行趨勢、規劃及執行相關異業合作專案。6.負責金融科技(,台中市西區,經歷不拘,大學,上市上櫃,5no2x,www.104.com.tw/job/5no2x?jobsource=2018indexpoc
7/06,TMU-金融商品企劃人員,台中商業銀行股份有限公司,台北市大同區,待遇面議,1.衍生性金融商品之規劃2.新種商品業務申請3.國內、外金融市場研究 4.交易上手聯繫與溝通 .其他主管交辦事項,台北市大同區,1年以上,大學,上市上櫃,6icz1,www.104.com.tw/job/6icz1?jobsource=2018indexpoc
7/07,金融理財顧問Financial Advisor(台南分公司),永豐金證券股份有限公司,台南市南區西門路一段655號4樓,待遇面議,1.理財規劃及資產配置2.股票、債券、基金和保險等全方位財富管理，以滿足客戶理財需求。,台南市南區,經歷不拘,專科,員工2100人,6wpmr,www.104.com.tw/job/6wpmr?jobsource=2018indexpoc
7/07,研究員兼業務人員(金融交易管理部),永豐金證券股份有限公司,台北市中正區重慶南路一段2號19樓,待遇面議,1.總體經濟分析與研究報告撰寫2.產業分析與公司信用狀況研究3.協助舉辦客戶教育訓練與晨會簡報，撰寫教育訓練內容文稿4.開發新客戶，維護客戶關係.數位金融開發,台北市中正區,2年以上,大學,員工2100人,6wjsc,www.104.com.tw/job/6wjsc?jobsource=2018indexpoc
7/07,金融理財專員(員林分公司),永豐金證券股份有限公司,彰化縣員林市大同路一段338號5樓,"26,000","1. 負責證券、期貨、選擇權之開發及接單。2. 協銷各項金融商品（如：基金、保險及結構型商品）。3. 協助客戶進行投資理財規劃。4. 提供投資理財商品的諮詢服務。. 負責法人及VIP客戶的綜合資產管理。(本薪26-35K,另",彰化縣員林市,經歷不拘,高中,員工2100人,6wpjh,www.104.com.tw/job/6wpjh?jobsource=2018indexpoc
7/07,財務金融人員(高雄),樺美塑膠企業有限公司,高雄市前鎮區復興四路12號5樓之12(高雄軟體科技園區),"26,000",1.簡易統計材料金融市場風險值衡量作業，包括材料市場資料收集/ 檢核、批次設定、風險衡量結果。2.材料金融市場重要金融指標監控，即時發佈警示或執行通報作業。3.定期分析金融整合性市場風險衡量結果，產生市場風險管理報告。4.每日下載介面,高雄市前鎮區,經歷不拘,大學,員工12人,6fva9,www.104.com.tw/job/6fva9?jobsource=2018indexpoc
7/06,數位金融法務暨法遵人員,好好投資科技股份有限公司,台北市中正區南海路1號13樓(金融科技創新園區),待遇面議,【本職務必備「實務經驗」，若無請勿擾】✽ 具銀行、證券金融機構，一年以上法務經驗。✽ 會計、法律事務所、科技公司等非金融業之專職金融科技稽核、法遵、洗錢防制部門合計一年以上經驗。【工作內容】1.配合相關法令，制定法遵方案、流程,台北市中正區,1年以上,大學,員工20人,6pinb,www.104.com.tw/job/6pinb?jobsource=2018indexpoc
7/06,TMU-金融商品行銷人員業務助理,台中商業銀行股份有限公司,台北市大同區,"32,000",1.負責衍生性金融商品之相關作業事宜。2.協助行銷人員建立並維護客戶關係管理，提升客戶滿意度及忠誠度。3.日中交易建檔及報表處理。4.具金融相關工作經驗者，依薪資證明、相關證照等條件，彈性敘薪進用。,台北市大同區,1年以上,大學,上市上櫃,5qibl,www.104.com.tw/job/5qibl?jobsource=2018indexpoc
7/06,數位金融_FinTech規劃師,遠東國際商業銀行股份有限公司,台北市大安區,待遇面議,1、金融科技創新(FinTech)應用研究 (研析國內外金融科技創新案例，並評估新服務導入可行性)2、金融科技創新(FinTech)專案規劃執行3、數位金融產品－設計、規劃、執行及管理,台北市大安區,3年以上,大學,員工2476人,6ziv6,www.104.com.tw/job/6ziv6?jobsource=2018indexpoc
7/06,財富金融處-財管信託系統業務分析(BA)/維運人員,永豐商業銀行股份有限公司,台北市中山區南京東路三段36號3樓,"32,000",在金融服務數位化浪潮下，業務分析(Business Analysis)是銀行不可或缺關鍵人才，BA將有機會參與不同類型的系統需求專案，了解金融業務發展最新趨勢及需求，成為與資訊人員溝通橋梁，並透過跨部門、領域之團隊合作，共同達成專案目標實現價值。,台北市中山區,1年以上,大學,,6wmgw,www.104.com.tw/job/6wmgw?jobsource=2018indexpoc
7/06,TMU-金融商品行銷人員業務助理-台中地區,台中商業銀行股份有限公司,台中市西區,"32,000",1.負責衍生性金融商品之相關作業事宜。2.協助行銷人員建立並維護客戶關係管理，提升客戶滿意度及忠誠度。3.日中交易建檔及報表處理。4.具金融相關工作經驗者，依薪資證明、相關證照等條件，彈性敘薪進用。,台中市西區,1年以上,大學,上市上櫃,6icy5,www.104.com.tw/job/6icy5?jobsource=2018indexpoc
7/02,金融數據工程師/ Data Engineer,大拇哥證券投資顧問股份有限公司,台北市松山區敦化北路,"600,000","-	負責金融商品大數據處理、批次作業管理與品質監控-	優化數據處理流程，系統問題預防，提高處理效率-	配合產品開發，進行資料分析及測試** 熟悉 Python, SQL, Excel數據處理相關函數，具備金融數據知識尤佳**",台北市松山區,經歷不拘,大學,員工30人,6w3cn,www.104.com.tw/job/6w3cn?jobsource=2018indexpoc
7/03,企業金融處ARM(台北),台北富邦商業銀行股份有限公司,台北市大安區,"35,000",1.負責客戶關係維護、日常交易及徵信報告撰寫、風險控管。2.持續追蹤客戶所處產業變化、經營現況、業務需求。,台北市大安區,2年以上,大學,員工6750人,5bjzk,www.104.com.tw/job/5bjzk?jobsource=2018indexpoc
7/06,數位金融_部門主管,遠東國際商業銀行股份有限公司,台北市信義區基隆路一段200號2樓之1,待遇面議,負責數位金融商業模式研究、大數據應用、產品設計、行銷推廣、系統建置、....等。,台北市信義區,10年以上,大學,員工2476人,6xsfl,www.104.com.tw/job/6xsfl?jobsource=2018indexpoc
6/30,元大證券-會計部-會計人員,元大金融控股股份有限公司(元大金控) (元大證券) (元大銀行),台北市中山區南京東路3段225號10樓,待遇面議,一、金融商品帳務處理二、協助編製財務報表三、協助稅務處理四、協助IFRS公報研究及導入,台北市中山區,3年以上,大學,上市上櫃,6zdhp,www.104.com.tw/job/6zdhp?jobsource=2018indexpoc
7/06,【債券】金融商品處 CBAS交易人員,群益金鼎證券股份有限公司,台北市松山區民生東路三段156號13F,待遇面議,負責可轉債公司債交易、開戶、分析等相關事宜,台北市松山區,1年以上,大學,上市上櫃,4iubk,www.104.com.tw/job/4iubk?jobsource=2018indexpoc
5/28,元大銀行-法人金融業務助理(台北),元大金融控股股份有限公司(元大金控) (元大證券) (元大銀行),台北市松山區敦化南路一段66號,"35,000",1.協助RM開發客戶。2.撰寫徵授信報告。3.辦理授信戶期中管理。4.協助RM客戶關係維護。,台北市松山區,經歷不拘,大學,上市上櫃,411hg,www.104.com.tw/job/411hg?jobsource=2018indexpoc
7/06,TMU-金融商品行銷人員業務助理(經驗人員),台中商業銀行股份有限公司,台北市大同區,待遇面議,1.負責衍生性金融商品之相關作業事宜。2.協助行銷人員建立並維護客戶關係管理，提升客戶滿意度及忠誠度。3.日中交易建檔及報表處理,台北市大同區,1年以上,大學,上市上櫃,6icxr,www.104.com.tw/job/6icxr?jobsource=2018indexpoc
7/06,數位金融處-平台發展部-海外金融服務平台規劃人員,永豐商業銀行股份有限公司,台北市中山區南京東路3段36號,"35,000",1.海外金融服務與電子銀行維運管理。2.海外金融服務平台（含網站、APP）服務專案流程規劃及設計。3.跨部門需求溝通、專案時程掌控追蹤、海外金融平台數據應用,台北市中山區,2年以上,大學,,6wnzo,www.104.com.tw/job/6wnzo?jobsource=2018indexpoc
7/07,金融理財專員(竹科分公司),永豐金證券股份有限公司,新竹市光復路二段289號4樓,"26,000",1.從財務規劃專業角度，檢視客戶現況並確認其中、長期的財務需求，並以   股票、債券、基金和保險等全方位財富管理服務平台，提供客戶最適切的    理財服務及金融產品以滿足客戶需求，達成其理財目標。2.開發財富管理客戶，達成開戶目標，並,新竹市,1年以上,高中,員工2100人,6wpgn,www.104.com.tw/job/6wpgn?jobsource=2018indexpoc
5/28,元大銀行-法人金融業務助理(高雄),元大金融控股股份有限公司(元大金控) (元大證券) (元大銀行),高雄市前金區,"35,000",1.協助RM開發客戶。2.撰寫徵授信報告。3.辦理授信戶期中管理。4.協助RM客戶關係維護。,高雄市前金區,經歷不拘,大學,上市上櫃,62asm,www.104.com.tw/job/62asm?jobsource=2018indexpoc
5/28,元大銀行-法人金融業務助理(台中),元大金融控股股份有限公司(元大金控) (元大證券) (元大銀行),台中市西屯區,"35,000", ,台中市西屯區,經歷不拘,大學,上市上櫃,62ask,www.104.com.tw/job/62ask?jobsource=2018indexpoc
7/06,金融系統維護工程師,香港商烽泰科技有限公司,台北市松山區南京東路五段,"35,000",1.      伺服器／網路維護、監控及異常處理2.      維護金融交易平台及相關服務系統，以確保系統24小時不間斷3.      與海外平台進行溝通作業4.      熟悉Windows Server 管理能力.,台北市松山區,經歷不拘,專科,員工88人,5zb2r,www.104.com.tw/job/5zb2r?jobsource=2018indexpoc
6/29,金融儲備主管,天時國際控股股份有限公司,台北市松山區民生東路三段156號15樓之2,"30,000",1. 協助顧客進行金融商品諮詢及理財規劃2. 維護客戶關係，提升貴賓客戶及增加資產管理規模 3. 協助完成主管交辦事項 ，完成團隊及個人理財業務目標。 4. 經營潛力客戶並開發新客戶。. 具有金融背景或講師經驗的佳。6. 需,台北市松山區,經歷不拘,大學,員工30人,6xijh,www.104.com.tw/job/6xijh?jobsource=2018indexpoc
